timestamp_nano,datetime_utc,name,axis_x,accuracy
712764381807272,2024-03-21T19:39:51.625Z,lps22h barometer sensor,923.3413,3
712764481807272,2024-03-21T19:39:51.725Z,lps22h barometer sensor,923.34375,3
712764581807272,2024-03-21T19:39:51.824Z,lps22h barometer sensor,923.3552,3
712764681807272,2024-03-21T19:39:51.925Z,lps22h barometer sensor,923.38354,3
712764781807272,2024-03-21T19:39:52.024Z,lps22h barometer sensor,923.397,3
712764881807272,2024-03-21T19:39:52.124Z,lps22h barometer sensor,923.37524,3
712764981807272,2024-03-21T19:39:52.224Z,lps22h barometer sensor,923.3696,3
712765081807272,2024-03-21T19:39:52.324Z,lps22h barometer sensor,923.38965,3
712765270852654,2024-03-21T19:39:52.514Z,lps22h barometer sensor,923.3689,3
712765450852654,2024-03-21T19:39:52.693Z,lps22h barometer sensor,923.39844,3
712765630852654,2024-03-21T19:39:52.874Z,lps22h barometer sensor,923.4104,3
712765810856654,2024-03-21T19:39:53.053Z,lps22h barometer sensor,923.3916,3
712765990856654,2024-03-21T19:39:53.234Z,lps22h barometer sensor,923.3926,3
712766170856654,2024-03-21T19:39:53.413Z,lps22h barometer sensor,923.36523,3
712766350856654,2024-03-21T19:39:53.594Z,lps22h barometer sensor,923.3606,3
712766530856654,2024-03-21T19:39:53.774Z,lps22h barometer sensor,923.39404,3
712766710856654,2024-03-21T19:39:53.953Z,lps22h barometer sensor,923.4165,3
712766890856654,2024-03-21T19:39:54.134Z,lps22h barometer sensor,923.4116,3
712767070856654,2024-03-21T19:39:54.313Z,lps22h barometer sensor,923.4192,3
712767250856654,2024-03-21T19:39:54.494Z,lps22h barometer sensor,923.4341,3
712767430856654,2024-03-21T19:39:54.674Z,lps22h barometer sensor,923.42773,3
712767610856654,2024-03-21T19:39:54.853Z,lps22h barometer sensor,923.45557,3
712767790856654,2024-03-21T19:39:55.033Z,lps22h barometer sensor,923.44604,3
712767970856654,2024-03-21T19:39:55.213Z,lps22h barometer sensor,923.4431,3
712768150856654,2024-03-21T19:39:55.393Z,lps22h barometer sensor,923.45557,3
712768330856654,2024-03-21T19:39:55.573Z,lps22h barometer sensor,923.4446,3
712768514683499,2024-03-21T19:39:55.758Z,lps22h barometer sensor,923.4363,3
712768694683499,2024-03-21T19:39:55.938Z,lps22h barometer sensor,923.43994,3
712768874683499,2024-03-21T19:39:56.117Z,lps22h barometer sensor,923.42554,3
712769054683499,2024-03-21T19:39:56.297Z,lps22h barometer sensor,923.4448,3
